window_time,flow_count,total_packets,packet_rate,total_bytes,byte_rate,duration_mean,duration_std,fwd_pkt_len_mean,bwd_pkt_len_mean,iat_mean,syn_ratio,rst_ratio,ack_ratio,fin_ratio,tcp_ratio,udp_ratio,risk,stage
2026-03-15 08:20:30,8.0,269.0,26.9,102386.0,10238.6,102192.02807617188,61951.53785831834,316.8260746002197,639.9274730682373,4852.240341186523,0.375,0.0,1.0,0.125,1.0,0.0,0.0,0
2026-03-15 08:20:40,8.0,270.0,27.0,99001.0,9900.1,135441.52978515625,50991.482391543126,331.9624032974243,721.9323673248291,9572.47688293457,0.5,0.125,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:20:50,8.0,183.0,18.3,105473.0,10547.3,100042.26098632812,56196.5161500187,318.16819953918457,538.9212956428528,8150.956390380859,0.5,0.0,1.0,0.0,0.875,0.125,0.0,0
2026-03-15 08:21:00,9.0,299.0,29.9,112753.0,11275.3,127680.04079861111,50341.77373620155,413.86156209309894,607.5875718858507,8536.739529079861,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333,1.0,0.0,0.0,0
2026-03-15 08:21:10,8.0,226.0,22.6,83656.0,8365.6,76653.7275390625,55093.74159119847,335.0248727798462,530.7573595046997,5664.304092407227,0.375,0.0,1.0,0.125,0.875,0.125,0.0,0
2026-03-15 08:21:20,9.0,248.0,24.8,110636.0,11063.6,86997.71831597222,59156.46183895604,354.50020768907336,375.293822394477,8285.31159125434,0.1111111111111111,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:21:30,8.0,257.0,25.7,122866.0,12286.6,108088.63659667969,47280.79872545964,205.26461172103882,474.2309808731079,5090.862289428711,0.375,0.125,1.0,0.125,0.875,0.125,0.0,0
2026-03-15 08:21:40,8.0,177.0,17.7,77360.0,7736.0,112970.462890625,54227.72101086931,380.35407638549805,706.1893033981323,8355.348022460938,0.25,0.125,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:21:50,9.0,225.0,22.5,112803.0,11280.3,117344.68684895833,59027.76700767525,270.22905943128796,588.0098766750759,6312.200870090061,0.2222222222222222,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:22:00,8.0,270.0,27.0,109803.0,10980.3,101850.00598144531,62220.28861439837,203.81154251098633,673.2834529876709,8446.562561035156,0.125,0.0,1.0,0.375,0.5,0.5,0.0,0
2026-03-15 08:22:10,8.0,224.0,22.4,95536.0,9553.6,61542.736755371094,60731.61090706687,372.958044052124,504.3025875091553,7727.026016235352,0.25,0.0,1.0,0.125,0.5,0.5,0.0,0
2026-03-15 08:22:20,8.0,227.0,22.7,80618.0,8061.8,113761.44482421875,53265.498979185715,348.12067794799805,762.5636749267578,7605.322540283203,0.375,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:22:30,9.0,198.0,19.8,107524.0,10752.4,118773.853515625,55346.52625181958,383.5365753173828,747.711449517144,8311.35365125868,0.1111111111111111,0.0,1.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:22:40,8.0,235.0,23.5,107425.0,10742.5,72153.70718383789,55056.97939960913,244.45883750915527,496.7876777648926,6025.020401000977,0.125,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:22:50,9.0,241.0,24.1,114984.0,11498.4,105337.50151909722,46029.46416937005,359.0597915649414,550.1780819363064,9845.300415039062,0.5555555555555556,0.1111111111111111,1.0,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:23:00,8.0,235.0,23.5,90529.0,9052.9,65514.974609375,24727.147043915662,276.6494483947754,689.4147338867188,9543.264894485474,0.125,0.0,1.0,0.0,0.25,0.75,0.0,0
2026-03-15 08:23:10,8.0,236.0,23.6,78402.0,7840.2,86079.20190429688,47011.88382708671,312.15231704711914,624.0407266616821,7406.1867599487305,0.5,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:23:20,8.0,227.0,22.7,73655.0,7365.5,162977.2490234375,26156.825390943264,392.5294933319092,727.0289726257324,6294.465675354004,0.125,0.125,1.0,0.375,0.625,0.375,0.0,0
2026-03-15 08:23:30,9.0,265.0,26.5,103369.0,10336.9,84631.66059027778,67575.16229368937,221.3506647745768,548.1077321370443,8327.268446180555,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:23:40,8.0,266.0,26.6,98844.0,9884.4,73296.10412597656,44075.367627472784,330.55948066711426,765.067626953125,5436.5593185424805,0.25,0.0,1.0,0.375,0.625,0.375,0.0,0
2026-03-15 08:23:50,8.0,211.0,21.1,67334.0,6733.4,77791.48291015625,59331.80155747379,221.10449123382568,613.1342372894287,6335.569412231445,0.25,0.0,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:24:00,9.0,207.0,20.7,102952.0,10295.2,101119.63422309028,57469.20058666898,297.75918748643664,583.7620900472006,11187.015353732639,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0
2026-03-15 08:24:10,8.0,258.0,25.8,115456.0,11545.6,150667.21337890625,53784.67386685613,322.8314962387085,566.10986328125,5340.638816833496,0.125,0.125,1.0,0.375,0.875,0.125,0.0,0
2026-03-15 08:24:20,8.0,261.0,26.1,82639.0,8263.9,80732.25372314453,71002.32739131713,303.63239431381226,742.8608474731445,5571.813438415527,0.125,0.0,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:24:30,9.0,274.0,27.4,108856.0,10885.6,108797.43663194444,48311.695979090866,274.19435034857855,526.1577436659071,6269.207438151042,0.1111111111111111,0.0,1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:24:40,8.0,261.0,26.1,88571.0,8857.1,111772.73291015625,47925.46660128513,290.07573986053467,356.6020517349243,8168.261428833008,0.5,0.0,1.0,0.5,0.875,0.125,0.0,0
2026-03-15 08:24:50,9.0,261.0,26.1,125896.0,12589.6,100079.13368055556,65009.59712292365,384.7347064548069,683.573988172743,9900.21888563368,0.3333333333333333,0.1111111111111111,1.0,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.0,0
2026-03-15 08:25:00,8.0,217.0,21.7,98854.0,9885.4,58851.134521484375,41853.94736545523,342.34176445007324,725.3301734924316,9448.401287078857,0.5,0.25,1.0,0.125,0.375,0.625,0.0,0
2026-03-15 08:25:10,8.0,204.0,20.4,83583.0,8358.3,130767.4521484375,54173.77423986013,393.19405364990234,779.4291954040527,9962.892303466797,0.125,0.0,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:25:20,9.0,326.0,32.6,104831.0,10483.1,128826.52604166667,48472.19587538904,418.1027094523112,486.96565924750433,7227.586256239149,0.2222222222222222,0.0,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:25:30,8.0,212.0,21.2,91242.0,9124.2,143211.6953125,54040.61175005652,361.1184415817261,610.8022994995117,8205.529312133789,0.5,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:25:40,8.0,257.0,25.7,107977.0,10797.7,98708.90063476562,55493.861037362476,381.83850955963135,719.9734477996826,10023.637725830078,0.125,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:25:50,9.0,218.0,21.8,117603.0,11760.3,84147.67616102431,67497.41571972522,384.57935587565106,490.5769229465061,7233.63037109375,0.1111111111111111,0.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:26:00,8.0,241.0,24.1,88568.0,8856.8,127094.21667480469,64543.08834789638,316.98523235321045,580.955451965332,10425.701263427734,0.25,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:26:10,8.0,219.0,21.9,95087.0,9508.7,107881.255859375,58400.726040478854,440.7958068847656,378.06696224212646,9291.714416503906,0.625,0.0,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:26:20,8.0,220.0,22.0,71640.0,7164.0,77021.15734863281,41881.7452838681,303.18565559387207,507.54820919036865,8994.208892822266,0.0,0.125,1.0,0.125,0.875,0.125,0.0,0
2026-03-15 08:26:30,9.0,215.0,21.5,121846.0,12184.6,92887.03580729167,67695.91616907106,274.45047675238715,686.9871656629774,7555.667182074652,0.5555555555555556,0.1111111111111111,1.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:26:40,8.0,255.0,25.5,113112.0,11311.2,84000.2007446289,53300.552054027285,344.92547607421875,606.5889616012573,6570.345657348633,0.125,0.25,1.0,0.25,0.625,0.375,0.0,0
2026-03-15 08:26:50,8.0,258.0,25.8,89841.0,8984.1,110080.62573242188,58224.60957943536,338.01436614990234,640.8185443878174,8465.714988708496,0.375,0.0,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:27:00,9.0,235.0,23.5,107904.0,10790.4,91628.76725260417,67173.71295730733,273.37384033203125,583.9770567152235,8341.354966905383,0.1111111111111111,0.0,1.0,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:27:10,8.0,190.0,19.0,89263.0,8926.3,118237.02758789062,59028.627711845525,299.78856563568115,656.0095977783203,6233.950553894043,0.125,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:27:20,9.0,303.0,30.3,124649.0,12464.9,116118.23806423611,53787.85029657655,260.6454887390137,620.1003850301107,10898.358452690973,0.1111111111111111,0.0,1.0,0.2222222222222222,1.0,0.0,0.0,0
2026-03-15 08:27:30,8.0,212.0,21.2,107661.0,10766.1,99217.73461914062,59940.50869807545,339.5001893043518,758.5499563217163,6153.709213256836,0.5,0.0,1.0,0.0,0.625,0.375,0.0,0
2026-03-15 08:27:40,8.0,157.0,15.7,89190.0,8919.0,109565.64575195312,47487.40899221968,209.74114274978638,568.114896774292,7648.964614868164,0.125,0.25,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:27:50,9.0,229.0,22.9,128747.0,12874.7,133718.43912760416,56572.82145505677,347.12791612413196,580.1656934950087,7232.91891140408,0.4444444444444444,0.1111111111111111,1.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:28:00,8.0,109.0,10.9,89635.0,8963.5,101256.82760620117,59142.057036996215,220.17306327819824,589.6236419677734,10951.568359375,0.25,0.0,1.0,0.375,0.375,0.625,0.0,0
2026-03-15 08:28:10,8.0,221.0,22.1,97109.0,9710.9,106102.72607421875,57206.94027548734,323.29257011413574,684.1797199249268,7502.0299072265625,0.25,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:28:20,9.0,249.0,24.9,123211.0,12321.1,127468.60633680556,40313.07471577611,354.8500010172526,583.3706665039062,8183.385091145833,0.4444444444444444,0.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:28:30,8.0,248.0,24.8,113920.0,11392.0,94244.01937866211,61397.15407995614,301.03870010375977,694.0410423278809,6257.001726150513,0.125,0.0,1.0,0.0,0.375,0.625,0.0,0
2026-03-15 08:28:40,8.0,237.0,23.7,86714.0,8671.4,118320.8974609375,39185.66030852564,337.9181823730469,613.6044578552246,7492.4273319244385,0.375,0.125,1.0,0.375,0.625,0.375,0.0,0
2026-03-15 08:28:50,8.0,256.0,25.6,94587.0,9458.7,115502.04174804688,51922.69918339915,285.0434341430664,601.7445907592773,6736.419662475586,0.25,0.0,1.0,0.125,0.375,0.625,0.0,0
2026-03-15 08:29:00,9.0,259.0,25.9,95369.0,9536.9,118643.71614583333,55415.40875090052,295.6070611741808,706.0888451470269,7720.980465359158,0.2222222222222222,0.0,1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:29:10,8.0,183.0,18.3,107298.0,10729.8,95305.12721252441,65968.51012924119,281.10356426239014,765.5451965332031,8543.785034179688,0.0,0.0,1.0,0.125,1.0,0.0,0.0,0
2026-03-15 08:29:20,8.0,235.0,23.5,106201.0,10620.1,69727.36248779297,67593.41320733269,298.15794944763184,585.5020160675049,4778.544952392578,0.375,0.0,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:29:30,9.0,256.0,25.6,102069.0,10206.9,87724.69661458333,52108.254692284325,346.6074612935384,450.9690653483073,7183.186672634549,0.4444444444444444,0.0,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:29:40,8.0,230.0,23.0,93056.0,9305.6,64656.76721191406,49135.75634923842,320.3150119781494,482.66548347473145,6992.181930541992,0.375,0.125,1.0,0.125,0.875,0.125,0.0,0
2026-03-15 08:29:50,8.0,214.0,21.4,95363.0,9536.3,113101.689453125,56312.88744928913,337.77494049072266,749.6909637451172,6788.101638793945,0.375,0.0,1.0,0.375,0.625,0.375,0.0,0
2026-03-15 08:30:00,9.0,239.0,23.9,93193.0,9319.3,56268.674831814234,44407.519685550855,352.99269527859155,518.1849941677517,8040.85700141059,0.4444444444444444,0.0,1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:30:10,8.0,238.0,23.8,103210.0,10321.0,88985.93688964844,61694.01445612318,213.01427745819092,505.9101982116699,4966.180559158325,0.625,0.0,1.0,0.25,1.0,0.0,0.0,0
2026-03-15 08:30:20,9.0,252.0,25.2,98033.0,9803.3,133817.34461805556,51241.900884972354,378.92666965060766,595.6147070990669,8116.590983072917,0.4444444444444444,0.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:30:30,8.0,228.0,22.8,95825.0,9582.5,98147.37426757812,51704.6015938756,244.51268482208252,687.1165904998779,9111.371643066406,0.25,0.0,1.0,0.375,0.625,0.375,0.0,0
2026-03-15 08:30:40,8.0,197.0,19.7,90562.0,9056.2,88849.44750976562,45745.42504966405,279.13231468200684,370.8830614089966,7621.71923828125,0.25,0.125,1.0,0.375,0.875,0.125,0.0,0
2026-03-15 08:30:50,9.0,206.0,20.6,90488.0,9048.8,80712.49370659722,54941.24032425654,275.21053907606336,596.6778259277344,7155.257147894965,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.0,0
2026-03-15 08:31:00,8.0,253.0,25.3,109440.0,10944.0,108140.86108398438,62083.86818220175,369.79935455322266,662.2099857330322,7721.690124511719,0.125,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:31:10,8.0,270.0,27.0,80467.0,8046.7,119928.49688720703,59289.178037997,332.70111751556396,582.0453872680664,9535.857666015625,0.125,0.0,1.0,0.25,0.875,0.125,0.0,0
2026-03-15 08:31:20,9.0,299.0,29.9,82856.0,8285.6,68421.2132297092,58357.98811275124,241.49344041612414,616.0403205023872,8598.308837890625,0.1111111111111111,0.0,1.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.0,0
2026-03-15 08:31:30,8.0,160.0,16.0,78167.0,7816.7,113147.04541015625,44198.31910878382,291.1745467185974,751.6875877380371,8835.49642944336,0.375,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:31:40,8.0,241.0,24.1,85613.0,8561.3,95064.40097045898,65835.4834852955,349.82142543792725,560.0487327575684,6768.861122131348,0.25,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:31:50,8.0,254.0,25.4,84418.0,8441.8,99673.796875,53269.64850174341,293.0942668914795,619.4085807800293,8813.011169433594,0.5,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:32:00,9.0,224.0,22.4,89470.0,8947.0,116308.96961805556,44893.98480881625,318.04980807834204,557.5088102552626,5152.304850260417,0.5555555555555556,0.0,1.0,0.2222222222222222,1.0,0.0,0.0,0
2026-03-15 08:32:10,8.0,248.0,24.8,78341.0,7834.1,91981.43298339844,57409.89932327029,321.50053215026855,653.9804000854492,8211.180587768555,0.375,0.125,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:32:20,8.0,267.0,26.7,91694.0,9169.4,91990.61499023438,40293.73270870824,215.41546630859375,483.5323181152344,8621.620986938477,0.25,0.25,1.0,0.125,0.5,0.5,0.0,0
2026-03-15 08:32:30,9.0,265.0,26.5,83922.0,8392.2,99525.81293402778,42286.95288674176,339.6312603420681,503.3577058580187,7358.856228298611,0.2222222222222222,0.1111111111111111,1.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:32:40,8.0,242.0,24.2,100817.0,10081.7,99092.0786895752,58650.70621563461,276.41436290740967,629.9662246704102,7663.945541381836,0.375,0.0,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:32:50,9.0,250.0,25.0,91617.0,9161.7,59760.93023003472,43619.70389690143,316.79363589816626,424.55682881673175,6794.523132324219,0.4444444444444444,0.1111111111111111,1.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:33:00,8.0,245.0,24.5,101503.0,10150.3,68610.39904785156,64211.14421706739,362.0806255340576,687.1356430053711,5455.3380336761475,0.0,0.0,1.0,0.375,0.375,0.625,0.0,0
2026-03-15 08:33:10,8.0,210.0,21.0,106730.0,10673.0,80419.72216796875,46955.94063909869,399.2146797180176,665.307689666748,8952.03857421875,0.125,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:33:20,8.0,181.0,18.1,81452.0,8145.2,122486.27197265625,42955.00890853766,229.7520637512207,626.7969875335693,5966.790195465088,0.5,0.125,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:33:30,9.0,264.0,26.4,122994.0,12299.4,111170.76128472222,53835.832510117165,295.42182964748804,769.7631878323025,7829.085232204861,0.2222222222222222,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:33:40,8.0,262.0,26.2,103498.0,10349.8,83386.484375,41273.58718621559,149.44630479812622,480.4898319244385,7638.884246826172,0.125,0.0,1.0,0.375,0.875,0.125,0.0,0
2026-03-15 08:33:50,8.0,204.0,20.4,64415.0,6441.5,69908.22161102295,60076.68700433329,341.26704025268555,508.5450630187988,6899.287292480469,0.25,0.0,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:34:00,9.0,268.0,26.8,95717.0,9571.7,85550.13262261284,43115.07200795694,311.0986213684082,722.6910773383247,8721.384928385416,0.3333333333333333,0.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:34:10,8.0,247.0,24.7,80041.0,8004.1,116923.302734375,42755.54269368232,202.135018825531,782.8750629425049,3572.651542663574,0.5,0.0,1.0,0.5,0.75,0.25,0.0,0
2026-03-15 08:34:20,9.0,258.0,25.8,113917.0,11391.7,104102.7412109375,67942.71530886387,298.0564931233724,664.7784491644966,6689.480406019423,0.2222222222222222,0.1111111111111111,1.0,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:34:30,8.0,204.0,20.4,95028.0,9502.8,84469.89575195312,49990.238785945345,360.66683292388916,554.6676683425903,9288.724563598633,0.25,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:34:40,8.0,255.0,25.5,108510.0,10851.0,91796.59985351562,51164.133240922245,398.5762939453125,563.0153913497925,5148.964553833008,0.125,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:34:50,8.0,231.0,23.1,112786.0,11278.6,96957.89172363281,69238.1526312844,295.67579078674316,708.971378326416,6200.923233032227,0.125,0.0,1.0,0.25,0.5,0.5,0.0,0
2026-03-15 08:35:00,9.0,272.0,27.2,106245.0,10624.5,114325.65234375,53469.47866445495,302.1553204854329,620.2238260904948,9948.424696180555,0.1111111111111111,0.1111111111111111,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:35:10,8.0,214.0,21.4,84212.0,8421.2,100543.26013183594,66407.58153037423,301.5389199256897,497.6706485748291,6948.927345275879,0.25,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:35:20,8.0,236.0,23.6,87393.0,8739.3,106353.18194580078,55985.118056069135,295.85906171798706,576.9481201171875,8757.501541137695,0.625,0.125,1.0,0.375,1.0,0.0,0.0,0
2026-03-15 08:35:30,9.0,253.0,25.3,95666.0,9566.6,112135.68880208333,40124.65598382765,347.56449211968317,743.5375705295139,9076.114237467447,0.2222222222222222,0.0,1.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:35:40,8.0,229.0,22.9,100470.0,10047.0,143157.85009765625,60977.49802794133,384.6592025756836,680.7147426605225,8799.582950592041,0.375,0.0,1.0,0.0,0.75,0.25,0.0,0
2026-03-15 08:35:50,8.0,212.0,21.2,81879.0,8187.9,146517.65380859375,53473.96022055685,383.77167320251465,673.1332817077637,6837.646347045898,0.0,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:36:00,9.0,269.0,26.9,120680.0,12068.0,82675.81640625,51782.09540704601,395.83298789130316,418.52028401692706,8696.47203233507,0.4444444444444444,0.1111111111111111,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:36:10,8.0,217.0,21.7,87354.0,8735.4,51372.54479980469,38563.810391693165,314.1444339752197,531.9177322387695,4331.775440216064,0.125,0.25,1.0,0.5,0.75,0.25,0.0,0
2026-03-15 08:36:20,9.0,286.0,28.6,98822.0,9882.2,103210.83365885417,47860.13500736906,381.3511606852214,646.9539557562935,7632.993631998698,0.3333333333333333,0.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:36:30,8.0,208.0,20.8,100371.0,10037.1,100424.48657226562,49362.16242185746,275.12404441833496,753.2331562042236,9189.062622070312,0.625,0.0,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:36:40,8.0,198.0,19.8,87262.0,8726.2,50872.31237792969,24923.089316078116,290.51245307922363,535.798547744751,11708.330444335938,0.375,0.125,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:36:50,9.0,199.0,19.9,112619.0,11261.9,96148.76953125,43578.45905458853,291.6199035644531,642.3238118489584,7686.160319010417,0.3333333333333333,0.0,1.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:37:00,8.0,222.0,22.2,96123.0,9612.3,144123.72567749023,61521.148940510146,374.7373743057251,545.5918350219727,8181.792190551758,0.375,0.0,1.0,0.5,1.0,0.0,0.0,0
2026-03-15 08:37:10,8.0,240.0,24.0,87799.0,8779.9,83444.5,61020.19683956055,330.79389095306396,512.6883268356323,6665.293380737305,0.375,0.125,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:37:20,8.0,212.0,21.2,94209.0,9420.9,119371.326171875,46379.68347176452,302.4914321899414,536.3346605300903,8583.402465820312,0.25,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:37:30,9.0,251.0,25.1,104594.0,10459.4,119126.92013888889,46206.68525038635,343.663323296441,669.8179982503256,6546.941270616319,0.6666666666666666,0.0,1.0,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:37:40,8.0,253.0,25.3,85197.0,8519.7,92057.205078125,47352.022518457125,406.78359603881836,522.8330354690552,6397.778182983398,0.625,0.0,1.0,0.625,0.75,0.25,0.0,0
2026-03-15 08:37:50,8.0,208.0,20.8,74887.0,7488.7,83780.02453613281,68552.00713522898,377.02430725097656,786.765438079834,9668.203216552734,0.125,0.375,1.0,0.125,0.75,0.25,0.0,0
2026-03-15 08:38:00,9.0,218.0,21.8,104319.0,10431.9,92650.41851128472,44626.495595628556,305.0675777859158,607.1761813693577,8114.024712456598,0.1111111111111111,0.0,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:38:10,8.0,203.0,20.3,102403.0,10240.3,98545.52416992188,47544.82141395931,324.0550317764282,620.531099319458,9705.853408813477,0.125,0.125,1.0,0.125,0.5,0.5,0.0,0
2026-03-15 08:38:20,9.0,209.0,20.9,95853.0,9585.3,80236.30300564236,68854.15189096346,266.3884633382161,497.08951483832465,6371.990295410156,0.4444444444444444,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:38:30,8.0,260.0,26.0,91445.0,9144.5,128060.94979858398,71782.47202893467,315.195837020874,512.387186050415,8458.92691040039,0.375,0.125,1.0,0.375,0.875,0.125,0.0,0
2026-03-15 08:38:40,8.0,247.0,24.7,100521.0,10052.1,127679.36853027344,61546.840518820085,328.62811374664307,582.7702827453613,8665.716888427734,0.25,0.125,1.0,0.375,0.5,0.5,0.0,0
2026-03-15 08:38:50,8.0,242.0,24.2,104592.0,10459.2,96133.97692871094,57837.30856059723,290.57038021087646,627.1834125518799,8337.229370117188,0.375,0.0,1.0,0.25,0.75,0.25,0.0,0
2026-03-15 08:39:00,9.0,272.0,27.2,103745.0,10374.5,93472.62239583333,59647.025833514264,299.3422508239746,488.2598470052083,9010.395833333334,0.6666666666666666,0.0,1.0,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.0,0
2026-03-15 08:39:10,8.0,184.0,18.4,102179.0,10217.9,128462.2529296875,35606.25493628931,377.9799747467041,859.169340133667,7742.246856689453,0.125,0.25,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:39:20,9.0,200.0,20.0,94300.0,9430.0,107462.72569444444,44361.861603030746,337.827631632487,624.052746242947,7334.411797417535,0.2222222222222222,0.0,1.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0
2026-03-15 08:39:30,8.0,273.0,27.3,87443.0,8744.3,73472.69451904297,56479.75928730785,276.08674907684326,482.1616039276123,5194.671234130859,0.0,0.0,1.0,0.125,0.875,0.125,0.0,0
2026-03-15 08:39:40,8.0,277.0,27.7,89513.0,8951.3,83302.03842163086,58582.243336115134,275.625919342041,664.4479484558105,6664.625129699707,0.5,0.0,1.0,0.125,0.625,0.375,0.0,0
2026-03-15 08:39:50,8.0,206.0,20.6,79538.0,7953.8,98637.50720214844,47674.112736255054,280.2162685394287,598.5157070159912,7161.762542724609,0.0,0.0,1.0,0.375,0.375,0.625,0.0,0
2026-03-15 08:40:00,9.0,281.0,28.1,83093.0,8309.3,111439.57416449653,61726.426786083975,334.91946580674914,766.7547056410048,6739.296413845486,0.3333333333333333,0.1111111111111111,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0
2026-03-15 08:40:10,8.0,189.0,18.9,93756.0,9375.6,131851.58984375,53393.37703915034,245.13918828964233,729.5492095947266,8364.96953010559,0.25,0.0,1.0,0.375,0.875,0.125,0.0,0
2026-03-15 08:40:20,9.0,259.0,25.9,79893.0,7989.3,84623.36349826389,42445.24033799983,393.3304951985677,541.7876671685112,9990.595621744791,0.2222222222222222,0.0,1.0,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.0,0
2026-03-15 08:40:30,8.0,204.0,20.4,105413.0,10541.3,118457.59997558594,62259.51905260614,258.36271953582764,602.019208908081,7474.534118652344,0.5,0.0,1.0,0.375,0.75,0.25,0.0,0
2026-03-15 08:40:40,8.0,295.0,29.5,93356.0,9335.6,155285.2783203125,37790.80760803088,306.4286251068115,529.8304977416992,7792.400054931641,0.25,0.125,1.0,0.0,0.875,0.125,0.0,0
2026-03-15 08:40:50,8.0,233.0,23.3,102970.0,10297.0,129346.54614257812,64525.99949407409,400.906400680542,547.4804592132568,9922.591125488281,0.0,0.0,1.0,0.25,0.375,0.625,0.0,0
2026-03-15 08:41:00,9.0,256.0,25.6,112386.0,11238.6,120652.46614583333,45445.44346351264,350.1450945536296,637.4980807834202,8476.518269856771,0.3333333333333333,0.0,1.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0
