timestamp,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,tot_fwd_bytes,tot_bwd_bytes,fwd_pkt_len_mean,bwd_pkt_len_mean,flow_iat_mean,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,fin_flag_cnt,label,is_synthetic
2026-03-15 08:24:03.726319663,80,6,186756.97874523327,8,14,3178,7642,221.34093620253822,366.38450133744794,14948.264505205363,1,0,1,1,0,Benign,True
2026-03-15 08:24:04.515946658,443,6,143554.689770863,16,17,5787,9623,517.3036863392631,506.8951057492568,12752.915369350034,0,0,1,1,0,Benign,True
2026-03-15 08:24:05.729675482,8080,6,55299.239508543214,9,2,2248,7710,530.1906606110038,1167.471073157413,12881.611798550499,0,0,0,1,1,Benign,True
2026-03-15 08:24:07.260935071,443,6,116537.41584178217,10,6,6304,5982,97.05268955049209,895.7569181748868,14291.787598360552,0,0,1,1,0,Benign,True
2026-03-15 08:24:08.391715245,443,6,6803.741389193803,6,15,1634,4956,94.61225831342233,412.29112460222296,9748.794779300828,0,0,1,1,0,Benign,True
2026-03-15 08:24:09.456110793,443,6,142358.94797428217,12,13,6691,2215,335.27198684665154,128.33087854062927,4421.512181477818,0,0,1,1,0,Benign,True
2026-03-15 08:24:10.751193652,8080,6,198248.01228549695,13,18,7854,3291,577.7069217957403,443.3736427213512,813.2735730196026,0,0,1,1,0,Benign,True
2026-03-15 08:24:12.154746191,80,6,185866.88492479853,2,19,481,13772,81.26711446563785,1054.7453069166022,12486.847360980797,0,0,1,1,0,Benign,True
2026-03-15 08:24:13.395966890,22,6,126489.35150362078,23,29,4998,14933,331.4776517216704,164.6527116897285,2096.138750313151,1,1,0,1,0,Benign,True
2026-03-15 08:24:14.436733840,22,6,199320.76911011033,10,11,5539,14724,228.76296148775285,115.35693224877546,9830.601570860596,0,0,0,1,1,Benign,True
2026-03-15 08:24:15.531221688,80,6,115055.40767733763,4,15,925,14894,444.4295133307112,1146.004140763226,1166.6196938624316,0,0,1,1,0,Benign,True
2026-03-15 08:24:16.662418056,80,17,191181.54591163344,24,27,1913,7769,414.137633371928,64.57910072445179,10362.818904800642,0,0,1,1,1,Benign,True
2026-03-15 08:24:18.013151082,8080,6,33398.63499024305,18,11,1396,10692,221.06202422459896,869.4375443230853,5108.765002091806,0,0,1,1,0,Benign,True
2026-03-15 08:24:19.088849771,8080,6,155777.1001321773,12,22,5252,7023,283.80816066631394,670.7294139972693,860.0448532027806,0,0,1,1,1,Benign,True
2026-03-15 08:24:20.438457082,53,6,169502.64812832698,7,20,461,2290,454.83274259234577,1195.2193708661762,710.5619004906051,0,0,0,1,0,Benign,True
2026-03-15 08:24:21.705991429,443,6,14645.132568078818,20,13,3608,7874,243.1466669942985,634.3192380080798,421.52153177513577,0,0,0,1,0,Benign,True
2026-03-15 08:24:22.539647526,22,6,176116.36317181747,10,25,2015,3770,49.87768825896775,1034.096677462289,5003.900875164991,0,0,1,1,0,Benign,True
2026-03-15 08:24:23.700640479,22,17,150207.97323132778,13,13,2266,10317,298.7060614158,520.3009044925761,5456.8609352289195,0,0,1,1,0,Benign,True
2026-03-15 08:24:25.027366283,8080,6,21945.557233819673,20,11,6714,9173,509.19118602056324,223.68441260436452,2202.423138470635,0,0,1,1,1,Benign,True
2026-03-15 08:24:26.636706898,443,17,7998.278592711055,21,18,7205,8435,413.77491337803826,1182.0510476363584,12347.678447716198,0,0,0,1,0,Benign,True
2026-03-15 08:24:27.687774457,22,6,96553.62862875554,13,20,5725,6854,63.835729741817644,317.83004353016355,14890.101125410183,0,0,0,1,1,Benign,True
2026-03-15 08:24:28.603176211,53,17,8888.467901362972,16,21,671,5261,395.6941711941656,835.3851310075471,3541.459066479453,1,0,1,1,0,Benign,True
2026-03-15 08:24:30.234158377,8080,6,67469.26103819812,7,22,4036,11264,312.46452425903385,78.40872480776339,2710.565066781173,0,0,0,1,0,Benign,True
2026-03-15 08:24:31.181973564,443,6,195781.9984123499,3,8,2622,10832,422.3280668818943,705.3619656633524,7184.905257124606,0,0,0,1,1,Benign,True
2026-03-15 08:24:32.385655054,22,6,70977.9877478276,21,12,2607,10342,250.56993218782475,486.1674105970112,1045.6267064638096,0,0,1,1,0,Benign,True
2026-03-15 08:24:33.861325166,443,6,151352.23119805107,17,26,7589,1087,357.68294302766964,106.42741712380091,1601.3044505398436,0,0,1,1,0,Benign,True
2026-03-15 08:24:34.535692015,443,6,45246.085910885966,7,1,5341,1005,367.912828771204,626.7482025475176,4129.335896148541,0,0,1,1,0,Benign,True
2026-03-15 08:24:35.829106964,443,6,96131.2770541264,16,20,529,13894,307.3669537989759,515.5519354045726,12935.98349110725,1,0,1,1,0,Benign,True
2026-03-15 08:24:37.251462795,22,6,65942.7995553335,11,26,3005,5679,70.41021318724225,532.3934699182169,11375.977822637784,0,0,0,1,0,Benign,True
2026-03-15 08:24:38.217291905,53,6,136195.06086220485,10,26,7706,1430,273.7232211342559,678.2949810254084,13701.114577272941,0,0,0,1,0,Benign,True
2026-03-15 08:24:39.707716205,8080,17,150080.2354728409,15,26,6365,13523,105.29043418948271,1006.065539934057,1738.0541892437464,0,0,0,1,0,Benign,True
2026-03-15 08:24:40.628455373,8080,6,116787.08470553064,17,15,4298,3349,265.70075175264486,138.39580242626573,8108.0722018492315,1,0,0,1,1,Benign,True
2026-03-15 08:24:41.759494182,8080,6,123877.62674861818,24,23,1304,14538,358.78502920703085,338.3671204443874,9618.298658936057,1,0,0,1,1,Benign,True
2026-03-15 08:24:43.024191095,80,6,197504.63192513864,11,22,5815,4035,568.1732731799086,105.11944978201532,11638.855676146512,0,0,1,1,1,Benign,True
2026-03-15 08:24:44.353640420,22,6,158959.42550767408,5,9,1833,6216,104.43073879371414,1006.8743349222401,9725.496489787414,0,0,1,1,0,Benign,True
2026-03-15 08:24:45.405682979,8080,6,105433.58494035815,21,24,6496,10782,96.78427951089687,778.9419116299149,10929.1088362895,0,0,1,1,0,Benign,True
2026-03-15 08:24:46.580815214,80,6,96674.91600193107,17,27,1218,4872,134.4543451236193,68.55941493963084,1911.9607800503622,1,0,0,1,1,Benign,True
2026-03-15 08:24:48.216169131,80,6,54156.992301223225,4,10,6818,13588,569.5053199869279,146.92435939938986,11653.627221489078,0,0,1,1,0,Benign,True
2026-03-15 08:24:49.092238322,8080,17,40787.61510369562,9,23,1343,2066,222.7721873373762,269.6340378618082,1760.6725776186252,1,0,1,1,0,Benign,True
2026-03-15 08:24:50.316455211,443,17,67146.07029060605,16,25,6693,11531,484.5868208413219,514.4763719447467,12355.968027281144,0,0,0,1,0,Benign,True
2026-03-15 08:24:51.333162245,8080,17,60267.136578681144,22,27,3237,14999,120.45735457210097,1134.7557935575012,10627.44617411023,0,1,1,1,0,Benign,True
2026-03-15 08:24:52.714421774,22,17,182344.59634521598,7,18,1838,12923,189.08717481534563,607.8335203579438,5791.274934909156,1,0,1,1,0,Benign,True
2026-03-15 08:24:53.858884306,80,6,32459.02871455142,21,8,4981,13034,476.7760384303534,570.0626354719527,13644.43009859752,1,0,1,1,0,Benign,True
2026-03-15 08:24:55.266291040,22,6,45309.9283213071,4,20,3392,4367,101.00536215087736,776.8324898134963,7661.3544279121725,0,0,0,1,0,Benign,True
2026-03-15 08:24:56.223234178,443,6,178064.9024947579,18,8,2370,12920,539.3843568714534,751.8458272484911,14734.450674609223,0,0,1,1,0,Benign,True
2026-03-15 08:24:57.833019271,22,6,13392.583524799174,3,26,862,14134,583.4245175651913,380.800721950851,12274.00477673874,0,0,1,1,0,Benign,True
2026-03-15 08:24:59.057799972,80,17,165389.7189017532,9,4,654,987,580.9469827928567,521.4626049033807,9902.281919693918,0,0,0,1,0,Benign,True
2026-03-15 08:24:59.759898634,8080,17,156338.22872283918,22,3,4479,12495,386.943823935805,894.0960097496315,2110.759399831726,1,0,1,1,1,Benign,True
2026-03-15 08:25:00.964441773,53,17,77203.95466589494,8,16,4673,8186,500.5402854343251,220.8585456687961,9374.99207645435,1,1,0,1,1,Benign,True
2026-03-15 08:25:02.169195862,80,17,49650.77695204621,14,6,4910,6646,173.46630117676457,402.65622184682843,13742.547012987288,0,0,1,1,0,Benign,True
2026-03-15 08:25:03.671741553,80,17,21850.64227160708,16,14,1195,14131,179.30437216278304,856.0833403650374,12416.278062210218,1,0,1,1,0,Benign,True
2026-03-15 08:25:04.573181378,443,6,48123.16636561231,19,25,6528,3860,487.64503215339613,1035.5233023563833,9298.476901054346,0,0,1,1,0,Benign,True
2026-03-15 08:25:06.211429390,8080,6,77213.43615883292,3,15,7221,12966,466.7375603446832,490.35128966748647,437.1912620176829,1,0,0,1,0,Benign,True
2026-03-15 08:25:07.352562908,53,17,33057.48768878504,11,4,1802,2511,242.98453155577482,988.7845881360519,7161.107974311896,0,0,0,1,0,Benign,True
2026-03-15 08:25:08.591885314,22,6,152733.5750406121,4,23,4594,12955,474.9322044378723,708.1735077436286,10742.716712954036,0,0,1,1,0,Benign,True
2026-03-15 08:25:09.615636316,22,17,10976.030811578894,23,16,5927,749,213.12387551198904,1100.2105766435536,12413.90017313399,1,1,1,1,0,Benign,True
2026-03-15 08:25:11.098006326,22,6,82658.84661919875,18,10,6033,1417,251.6848039098216,975.6423666736817,14186.993245022557,1,0,1,1,0,Benign,True
2026-03-15 08:25:11.726505061,443,17,72871.18664339863,15,1,7547,12583,507.5782694846756,1082.4154162765021,11064.4966074397,0,0,1,1,0,Benign,True
2026-03-15 08:25:13.140758978,443,17,195724.66200841562,15,23,4594,11246,129.7163462415922,617.3902679401177,12627.362777019971,0,0,0,1,0,Benign,True
2026-03-15 08:25:14.294362001,22,17,57061.85830852828,21,6,1339,8830,580.2751268625253,840.9271643221238,13932.94696868444,0,0,0,1,0,Benign,True
2026-03-15 08:25:15.869187299,22,6,169063.10547651266,6,1,4128,5964,596.6784647829863,731.8190564691399,4513.319352499482,0,0,0,1,0,Benign,True
2026-03-15 08:25:16.846116575,8080,6,103464.68014881859,12,9,369,6009,247.84062499646754,1068.8333832358437,11883.401320683604,0,0,1,1,0,Benign,True
2026-03-15 08:25:18.183714579,80,6,199454.00003885946,24,3,800,7829,326.92801925902984,701.1118294129777,2587.81509414607,0,0,1,1,0,Benign,True
2026-03-15 08:25:19.002204716,80,6,165841.28734290006,24,16,4385,510,504.8507604878368,217.29409935574077,8906.803002422463,0,0,1,1,0,Benign,True
2026-03-15 08:25:20.687180486,22,17,96126.60642480724,19,23,6405,5507,55.17874731572743,405.69727297357275,10264.034176074134,0,0,0,1,0,Benign,True
2026-03-15 08:25:21.599183728,8080,17,139710.8589897363,4,27,1390,4578,371.81073826102215,109.6969451850673,591.590169122873,0,0,1,1,1,Benign,True
2026-03-15 08:25:22.796203245,80,6,115423.64630270968,13,27,4761,7351,477.42749432039716,685.4638909747144,9594.38799257245,1,0,1,1,0,Benign,True
2026-03-15 08:25:24.282530837,22,6,52553.266555788556,12,25,668,12623,389.3706755138522,1055.756640706464,4433.04341751771,0,0,0,1,0,Benign,True
2026-03-15 08:25:25.128439416,22,6,175274.50299018138,2,15,6391,5361,382.54516954759265,757.974272166108,10288.084926159821,0,0,0,1,1,Benign,True
2026-03-15 08:25:26.338515014,80,6,68235.35740315152,23,20,4349,5551,549.0036261980811,388.01605680934637,10437.788427685144,0,0,0,1,0,Benign,True
2026-03-15 08:25:27.650851621,443,6,199856.30517199473,2,19,2612,8097,480.65425066049664,132.66839091219705,12160.018806654503,1,0,0,1,0,Benign,True
2026-03-15 08:25:28.576831566,8080,6,127878.52042591452,23,25,4154,2350,476.78640970672376,428.93847241965346,1508.4195763986347,0,0,0,1,0,Benign,True
2026-03-15 08:25:29.892651375,53,17,184379.65469652184,22,25,7815,14868,580.147325721171,418.479093543448,5770.909584343699,0,0,1,1,0,Benign,True
2026-03-15 08:25:31.015924993,53,6,182872.18843704968,17,27,5206,6985,208.20120752417205,733.6503902567214,11270.552543584889,0,0,0,1,0,Benign,True
2026-03-15 08:25:32.161970087,53,6,65027.16040659276,5,19,6962,7894,564.5094474607203,245.55993910289948,4560.882682695412,1,0,1,1,0,Benign,True
2026-03-15 08:25:33.819686763,8080,6,134379.58310449548,23,13,7443,13074,346.3244834177891,755.2733975636963,9879.83744315889,1,0,0,1,1,Benign,True
2026-03-15 08:25:34.853598699,22,6,174048.4957220136,13,13,279,7225,425.75955752461886,945.1005444185353,1269.034778732541,0,0,1,1,0,Benign,True
2026-03-15 08:25:35.915203674,22,17,44976.869502771704,12,10,361,4897,403.6632210622122,534.310749537849,5611.1833873562555,1,0,1,1,0,Benign,True
2026-03-15 08:25:37.145201626,53,6,164828.08799537944,17,8,3040,9906,421.92838694491644,564.5817029958382,11629.322936873836,0,0,1,1,0,Benign,True
2026-03-15 08:25:38.358911402,22,17,199622.79973099707,5,5,1405,9215,429.08048782815655,925.8261522775762,7953.213451445829,1,0,1,1,0,Benign,True
2026-03-15 08:25:39.679889509,80,6,179938.37378053062,8,17,3505,3845,89.4807690724157,182.1155386335207,13470.205769423292,0,0,0,1,1,Benign,True
2026-03-15 08:25:41.056061634,80,6,17668.272311859968,4,26,6456,5977,186.82135197786548,973.4247825641186,13622.942183990031,1,0,1,1,0,Benign,True
2026-03-15 08:25:42.259667771,80,6,157150.20676470504,5,20,1510,8707,595.68873958206,595.548658357319,9326.783839801219,0,0,0,1,1,Benign,True
2026-03-15 08:25:43.134895187,443,6,113635.9041019085,17,7,7134,11807,85.16478735992004,465.2037334401681,10707.511787091351,0,0,0,1,0,Benign,True
2026-03-15 08:25:44.297557475,8080,6,185908.23760207472,17,22,654,3175,593.5746684101033,779.1032025812643,14494.524024222683,0,0,1,1,1,Benign,True
2026-03-15 08:25:45.570627900,22,17,117841.3776359637,9,20,7997,7397,557.1951562304191,829.5142894414265,13172.831932933119,0,0,1,1,0,Benign,True
2026-03-15 08:25:46.840760538,8080,6,55360.68764579573,20,23,7941,12342,243.94395136365512,1117.6538779377975,5609.151246092291,0,0,0,1,0,Benign,True
2026-03-15 08:25:47.977090746,8080,6,110118.93237271464,20,14,7162,10420,290.6454091179685,161.6049717743361,3545.835233666896,0,0,1,1,0,Benign,True
2026-03-15 08:25:49.295252045,22,6,31987.597096347297,24,9,3506,5792,501.67407436169,837.7340339103515,9709.520563440961,0,0,0,1,0,Benign,True
2026-03-15 08:25:50.432639414,8080,17,64235.59127266804,3,12,6333,5818,102.39660956587625,201.66098187832986,4120.343199720974,0,0,0,1,1,Benign,True
2026-03-15 08:25:51.492429328,80,6,42646.176878777624,9,15,5529,3594,353.4013127395993,516.7476648969462,13462.935642363793,1,0,0,1,0,Benign,True
2026-03-15 08:25:52.707438483,22,6,6320.234776163792,20,3,5350,7287,309.36256617109376,428.2142672695352,5535.371406149625,0,0,0,1,0,Benign,True
2026-03-15 08:25:53.927155672,443,6,98715.1829838943,6,18,2917,7429,386.6065158825136,774.7486178503732,324.10399764062095,0,0,0,1,0,Benign,True
2026-03-15 08:25:54.956783860,53,17,160730.21532964017,3,18,6941,10437,425.0254894922004,65.64376843124639,10845.13437989634,0,0,0,1,0,Benign,True
2026-03-15 08:25:56.199637579,443,6,8210.016234075607,15,6,4935,6299,373.9493703792066,65.82826495342596,8669.700650543882,0,0,1,1,0,Benign,True
2026-03-15 08:25:57.733868281,22,6,24145.13964071555,12,12,6375,6469,494.42128551874856,1140.2600947613655,7073.624915173577,0,0,1,1,0,Benign,True
2026-03-15 08:25:58.733458026,22,17,161172.16853459206,20,18,3176,14255,471.1873322672412,1060.0818984607645,8245.085132242491,0,0,0,1,0,Benign,True
2026-03-15 08:25:59.828723383,443,6,191154.35777835888,23,5,639,13820,544.86373234865,162.0067176387912,6826.374230415127,0,0,1,1,0,Benign,True
2026-03-15 08:26:01.237603446,443,6,22933.01801962754,3,22,2457,9351,376.3969173941237,559.1425624295866,4484.237881100463,0,0,0,1,0,Benign,True
2026-03-15 08:26:02.553323725,8080,6,159336.31611843055,24,21,901,2573,311.3953612453648,964.4213201503904,14960.008581137114,1,0,1,1,0,Benign,True
2026-03-15 08:26:03.454453417,8080,6,150008.9735403514,21,7,1826,7650,103.7229526028845,306.6422071383272,13239.697463134133,0,0,0,1,0,Benign,True
2026-03-15 08:26:04.996073929,53,6,165275.25339979216,19,14,2200,5704,450.36353150220896,946.0474287482657,11871.778787253088,1,0,0,1,1,Benign,True
2026-03-15 08:26:06.256502915,443,6,151012.85505483593,16,18,2709,13882,526.5178181339375,357.96726214541127,13282.171132142743,0,0,1,1,0,Benign,True
2026-03-15 08:26:07.258436717,53,17,199935.4343015882,17,21,1178,4858,335.09501722692227,528.1039389519219,11272.89537064646,0,0,1,1,1,Benign,True
2026-03-15 08:26:08.501368595,8080,6,13826.559587005077,2,23,7207,9815,90.28259612708928,750.2577205106269,11286.973648456338,0,0,1,1,0,Benign,True
2026-03-15 08:26:09.331545594,53,6,154425.33273509255,5,8,6258,9999,342.1076754645486,235.06119221676585,3007.8478245977444,0,0,1,1,0,Benign,True
2026-03-15 08:26:11.067311934,53,17,71896.39533349252,8,25,6227,4306,443.0420176995368,166.93215731548173,13964.951443845683,0,0,1,1,0,Benign,True
2026-03-15 08:26:11.935490840,8080,6,32859.751395153085,2,28,1632,12424,538.7364561622586,132.5493052887199,12801.633139589532,1,0,0,1,0,Benign,True
2026-03-15 08:26:13.454340240,8080,17,151778.08395254647,14,15,7567,6279,445.97067014548315,393.9007252932637,13085.818085208442,0,0,1,1,0,Benign,True
2026-03-15 08:26:14.447386514,22,6,179406.4434607325,12,24,7827,663,448.79751925432856,712.3613371129775,1464.3577284327544,1,0,1,1,0,Benign,True
2026-03-15 08:26:15.302771279,53,17,83702.06770777947,11,6,7034,2713,440.44969646270073,94.22278554646623,14495.49447652029,0,0,0,1,0,Benign,True
2026-03-15 08:26:16.523125199,443,6,125002.48690086117,9,19,4512,3071,298.52619654827197,411.19183070412726,3671.888810269853,1,0,0,1,0,Benign,True
2026-03-15 08:26:18.108251283,443,6,188062.98272045256,2,25,2985,11323,327.88375463140125,548.9536749179108,644.8865718240539,1,0,0,1,0,Benign,True
2026-03-15 08:26:19.237600808,22,6,30341.84350734064,14,5,7384,9140,582.9601136381765,564.4238962009572,14204.685593971491,1,0,1,1,0,Benign,True
2026-03-15 08:26:20.115919462,80,17,71513.34244241056,18,18,451,337,328.49807000546076,1172.2374702733357,12890.836886142917,0,0,0,1,0,Benign,True
2026-03-15 08:26:21.746075976,53,6,48890.91712951043,24,3,1814,4813,289.6795965171452,161.74348109921246,2300.859092667171,0,0,1,1,0,Benign,True
2026-03-15 08:26:23.011287202,443,6,86809.54915414608,6,25,7516,2656,536.9372009657623,115.94821704016364,13858.577480653556,0,0,0,1,1,Benign,True
2026-03-15 08:26:23.997850489,443,6,154954.84702508722,2,20,947,2951,225.92220664480928,925.451817879707,12813.00141792249,0,0,1,1,0,Benign,True
2026-03-15 08:26:25.179454464,53,6,92930.75987136236,2,7,6706,6984,177.69866827219886,980.264686337503,9187.769666230746,0,0,0,1,0,Benign,True
2026-03-15 08:26:26.103283865,53,6,107679.22817842691,23,3,1835,10526,432.5504689751433,134.70716874302758,10435.398370083602,0,0,0,1,0,Benign,True
2026-03-15 08:26:27.771989827,8080,6,46483.086798525386,11,23,4098,11478,269.46907657489237,137.7766849144,4274.7613793429,0,1,1,1,0,Benign,True
2026-03-15 08:26:28.698429640,443,6,6907.53631318816,8,27,2680,5848,164.72993174878067,432.25612659851197,6192.467707202768,0,0,0,1,0,Benign,True
2026-03-15 08:26:30.227258171,80,6,192905.57603059232,3,2,2299,8872,148.4424159731242,487.99915271025816,8242.34056731502,1,1,0,1,0,Benign,True
2026-03-15 08:26:31.123836352,8080,6,101814.21410744484,7,17,6796,2568,351.90754931474595,196.2870217440695,933.9198247466227,1,0,0,1,0,Benign,True
2026-03-15 08:26:32.439046746,53,6,19919.142474821634,8,6,7467,7503,285.7288824547701,969.94098190416,4745.6405630741,1,0,0,1,1,Benign,True
2026-03-15 08:26:33.462205072,443,6,79359.29587468317,9,7,6761,7297,205.0187341919763,665.9739515632962,12450.672235695261,0,0,1,1,0,Benign,True
2026-03-15 08:26:34.596352987,80,6,25843.454076302725,5,22,4263,8237,188.20187803152334,679.4042794556016,13203.299697089087,0,0,0,1,0,Benign,True
2026-03-15 08:26:36.164944742,443,6,48934.68723436678,11,15,5770,5558,81.44648806907628,526.9560150342784,8133.165067862412,1,0,0,1,1,Benign,True
2026-03-15 08:26:37.197954287,443,17,191875.99762316767,10,10,6550,13660,532.2142221785128,1044.9517322066652,686.840677352781,1,0,0,1,0,Benign,True
2026-03-15 08:26:38.421892754,80,6,156126.85530347892,23,14,3513,4606,144.08769024853075,543.2943311355046,11890.389866206999,0,0,1,1,0,Benign,True
2026-03-15 08:26:39.879249572,8080,6,19204.09426675209,17,29,5891,14235,533.006419473604,1068.0770326885959,7714.736195471246,0,0,0,1,1,Benign,True
2026-03-15 08:26:41.078147947,22,17,108446.50134723756,22,13,6769,10370,380.7220241944455,1116.5361883984463,6331.362559390675,0,0,1,1,0,Benign,True
2026-03-15 08:26:42.213385273,53,6,7914.641091242012,17,1,3361,13452,429.4811106062044,189.18161710476787,1212.0882267448183,0,0,1,1,0,Benign,True
2026-03-15 08:26:43.012565575,443,6,67025.0183034441,21,2,2679,4373,594.2185667719755,692.5847945668523,8248.826912198505,1,0,0,1,0,Benign,True
2026-03-15 08:26:44.456563616,53,6,31316.684541266743,24,14,7161,13602,446.2973983014505,759.7094704022005,3930.9146089436063,0,0,0,1,1,Benign,True
2026-03-15 08:26:45.826888454,22,6,34630.92098554768,21,28,2583,11584,131.58711327423458,225.98976511932796,5807.577320012931,0,0,0,1,1,Benign,True
2026-03-15 08:26:46.724678361,8080,17,113437.9715842699,23,17,7938,8056,323.0848848884238,79.64957552631981,807.0227212607582,0,1,0,1,0,Benign,True
2026-03-15 08:26:47.760663699,443,6,154136.91449997242,19,5,4112,2441,365.4587310201167,808.6349515309655,11834.577252353853,0,1,1,1,0,Benign,True
2026-03-15 08:26:49.386577741,22,17,155092.952456425,18,10,5890,8741,88.55397145665819,980.4254037343717,14390.39568717309,0,0,1,1,0,Benign,True
2026-03-15 08:26:50.389058130,8080,17,167433.68617550388,11,5,4023,2693,183.56779306076973,592.8107385918771,685.0372677127773,0,0,1,1,0,Benign,True
2026-03-15 08:26:51.638635608,80,6,31963.69173038002,4,18,6265,11759,328.81931713060874,209.1169327946316,1573.9916884892032,0,0,1,1,1,Benign,True
2026-03-15 08:26:53.089286577,443,6,139074.83136287832,24,18,875,11664,496.88674830956523,471.202085307501,13871.828419778943,0,0,1,1,1,Benign,True
2026-03-15 08:26:54.064326858,80,6,20278.283417668637,18,12,1397,9766,554.5255453416754,332.47713538761286,9045.10896385771,0,0,0,1,1,Benign,True
2026-03-15 08:26:55.154987631,22,17,155519.24741589412,17,19,2175,11987,373.8423488960113,778.7410267631705,10835.837044870386,0,0,1,1,0,Benign,True
2026-03-15 08:26:56.321990620,443,6,184040.56750992575,14,27,922,2685,173.61750960933568,746.1096578478495,5123.748562864392,1,0,0,1,0,Benign,True
2026-03-15 08:26:57.550571575,53,6,74227.41753384116,20,4,974,7705,393.0636029695621,926.2086633648981,13206.922655676162,1,0,1,1,0,Benign,True
2026-03-15 08:26:58.571039449,443,6,108107.29270996271,24,23,3309,11642,199.7920566608569,1069.8820348395434,13383.245451644825,1,0,1,1,0,Benign,True
2026-03-15 08:27:00.176850335,22,6,168565.02855124598,11,8,6148,1833,598.4016967237737,344.385956777232,9662.13596017054,0,0,0,1,0,Benign,True
2026-03-15 08:27:01.402630114,53,6,11807.575505764844,10,2,1570,10928,214.1087896595923,84.18465633875982,1314.069232993382,0,0,1,1,0,Benign,True
2026-03-15 08:27:02.270638280,53,6,23007.61012139355,14,29,5659,3775,113.16799592432459,233.964139753498,9467.084434048007,0,0,1,1,0,Benign,True
2026-03-15 08:27:03.482277971,22,17,164724.20029097178,14,4,6117,5122,453.7658805300317,759.8473796421505,9041.057201987625,0,0,1,1,0,Benign,True
2026-03-15 08:27:05.024600553,80,6,52218.319051733866,19,25,6112,14058,309.01322473255846,902.6803827942967,9452.122792540953,0,0,1,1,1,Benign,True
2026-03-15 08:27:05.714382213,443,6,17642.181649743558,11,11,3667,7450,81.1199758465259,1045.2552409128602,8127.987463116166,0,0,0,1,0,Benign,True
2026-03-15 08:27:07.212274466,80,6,131906.11973521445,9,18,3376,7856,535.6237578826073,474.8308390465928,6029.065211359374,1,0,0,1,1,Benign,True
2026-03-15 08:27:08.378205428,53,6,186810.2268296677,13,14,7317,7289,64.03988760122826,284.925606574471,8145.989809171685,0,0,0,1,0,Benign,True
2026-03-15 08:27:09.714076061,80,6,67977.62244446149,16,7,6245,3382,91.12337183637712,1125.7193032125115,13832.68256083447,0,0,1,1,0,Benign,True
2026-03-15 08:27:10.598035020,80,17,23417.251822241295,14,4,3886,11755,377.0619087323281,401.7334578643417,2514.893964008417,0,0,1,1,0,Benign,True
2026-03-15 08:27:12.100998444,80,6,117339.92679408996,8,26,3588,7059,312.92539370586445,1025.3368938588117,871.559515607325,0,0,1,1,0,Benign,True
2026-03-15 08:27:13.126040404,80,17,169780.97616015415,4,5,440,4296,109.59410721325122,583.2703904478068,9475.049126792497,1,0,1,1,0,Benign,True
2026-03-15 08:27:14.471228866,8080,6,38428.148886759234,6,21,4676,7445,154.6357450827664,611.7801525695567,5407.380913491641,0,0,0,1,0,Benign,True
2026-03-15 08:27:15.324057005,8080,6,161142.53902199885,20,3,4503,1499,316.05268813866473,376.2157104390046,12369.044345667775,0,0,0,1,1,Benign,True
2026-03-15 08:27:16.777036318,80,6,188073.12416572322,18,15,3841,9562,318.26441767100266,989.3551769280372,12907.190088587951,0,0,0,1,0,Benign,True
2026-03-15 08:27:18.013350536,80,6,84639.35816714114,11,5,926,11468,338.00257072653875,653.247230454876,2920.711843227229,0,0,1,1,0,Benign,True
2026-03-15 08:27:19.028595841,22,6,163074.90780577788,20,10,4716,9603,471.7717161066642,607.1377805921217,3405.774812938264,0,0,1,1,1,Benign,True
2026-03-15 08:27:20.183774192,443,6,57319.75799968342,17,28,3096,3780,46.22512281557157,1028.795960658197,14321.241984445547,0,0,1,1,1,Benign,True
2026-03-15 08:27:21.413084581,53,6,173665.34508958028,4,25,4996,11837,100.75199343942228,111.90900363360461,14233.522731523086,0,0,0,1,0,Benign,True
2026-03-15 08:27:22.706484646,80,6,184758.73261765437,13,16,7978,11874,392.50134716177723,653.4138588091644,14228.838414140673,0,0,0,1,0,Benign,True
2026-03-15 08:27:23.758086089,443,6,97268.19928581742,22,11,3855,10196,227.60889565947414,1128.3640246784607,3835.1933962584644,0,0,0,1,0,Benign,True
2026-03-15 08:27:25.468391877,22,6,196098.22572011477,21,17,3226,14880,232.40535347234294,531.9249320727542,3255.2642018191514,0,0,0,1,0,Benign,True
2026-03-15 08:27:26.342996436,80,6,103842.0771331023,12,1,3648,9890,474.33826673981923,976.3163713050277,12587.064851315812,0,0,1,1,1,Benign,True
2026-03-15 08:27:27.785381761,53,6,98853.49561134081,19,23,4483,14877,278.52203107674177,248.2136331877102,12531.171336195486,1,0,0,1,0,Benign,True
2026-03-15 08:27:29.084650273,80,6,31568.408281067837,19,14,1851,10158,105.02292875348799,627.9026723740006,8235.283100435883,0,0,0,1,0,Benign,True
2026-03-15 08:27:29.748441168,8080,6,101689.9063468429,15,26,831,3193,488.4334596696354,274.062976468163,14857.646848622713,0,0,0,1,0,Benign,True
2026-03-15 08:27:31.291001680,53,17,12665.611490934394,6,6,212,9796,293.93789833785553,111.97509110305936,14090.650301369686,0,0,0,1,0,Benign,True
